training_datetime,dayname,month,year,nickname,employee_names,company,trainer,short_type,bgn_per_hour,concat_emp_company,total_per_emp,trainings_left,returns_or_not,flags,phone,pvt_email,work_email,scheduled_date,type,emp_names_input,is_valid
23-Dec-2020 16:00:00,Wednesday,December,2020,PRHETRES,Presa Chetrafilski,NEXATECH,Иван Тодоров,Онлайн,40.0,PRHETRES|NEXATECH,1,,only one session,,,presa.chetrafilski@abv.bg,presa.chetrafilski@abv.bg,21-Dec-2020,NexaTech | Online leadership training | Онлайн тренинг за лидери,| Преса|Четрафилски |,1.0
09-Jun-2022 09:30:00,Thursday,June,2022,SHOCHHHE,Shtedra Tocheva-Klopova,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,SHOCHHHE|SWIFT SYSTEMS,15,,more then one session,"2,",882313532,shhedra.tocheva-klopova@yahoo.com,,02-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Щедра|Точева-Клопова|,1.0
09-Jun-2022 11:00:00,Thursday,June,2022,ILENTLIY,Iliyan Menteshev,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,ILENTLIY|SWIFT SYSTEMS,19,,more then one session,"2,",882112812,iliyan.menteshev@abv.bg,,02-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Илиян|Ментешев|,1.0
09-Jun-2022 13:30:00,Thursday,June,2022,HILIEIMI,Himinay Ilieva,NOVEX,Георги Михайлов,Онлайн,50.0,HILIEIMI|NOVEX,7,5.0,more then one session,"2,",885282180,ximinaj.ilieva@gmail.com,,02-Jun-2022,Novex: Онлайн тренинг за лидери|Online leadership training,|Химинай|Илиева|,1.0
09-Jun-2022 14:30:00,Thursday,June,2022,HIOKOKOK,Himinay Kokoshkova,VORTEX,Георги Михайлов,На живо,40.0,HIOKOKOK|VORTEX,2,10.0,more then one session,,892398512,ximinaj.kokoshkova@mail.bg,x.kokoshkova@vortex.com,31-May-2022,Vortex | Leadership training in person | Тренинг за лидери на живо,|Химинай|Кокошкова|,1.0
09-Jun-2022 16:30:00,Thursday,June,2022,CHRIVHOR,Chora Krivoshapkova,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,CHRIVHOR|SWIFT SYSTEMS,17,,more then one session,"2,",893552253,chora.krivoshapkova@gmail.com,,03-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Чора|Кривошапкова|,1.0
09-Jun-2022 17:00:00,Thursday,June,2022,ROOCHMOC,Rostislava Mochev,NOVEX,Димитър Петров,На живо,50.0,ROOCHMOC|NOVEX,7,5.0,more then one session,,892981120,rostislava.mochev@abv.bg,r.mochev@novex.com,01-Jun-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Ростислава|Мочев|,1.0
09-Jun-2022 18:00:00,Thursday,June,2022,PEELEEJO,Peyolina Belezhkova,SWIFT SYSTEMS,София Димитрова,Онлайн,50.0,PEELEEJO|SWIFT SYSTEMS,10,,more then one session,,883353102,pejolina.belezhkova@abv.bg,pejolina.belezhkova@abv.bg,06-Jun-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Пейолина|Бележкова|,1.0
09-Jun-2022 18:00:00,Thursday,June,2022,LEAGEPAG,Leonel Page,BLUENOVA,Теодора Йорданова,На живо,40.0,LEAGEPAG|BLUENOVA,10,,more then one session,,895213130,leonel.page@yandex.ru,l.page@bluenova.com,07-Jun-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Leonel|Page|,1.0
09-Jun-2022 19:00:00,Thursday,June,2022,SIACHDAC,Siena Dachev,BLUENOVA,Теодора Йорданова,На живо,40.0,SIACHDAC|BLUENOVA,21,,more then one session,,883299555,siena.dachev@gmail.com,s.dachev@bluenova.com,30-May-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Сиена|Дачев|,1.0
09-Jun-2022 20:00:00,Thursday,June,2022,SHLATKLA,Shirko Klatikrushev,SWIFT SYSTEMS,Радослав Иванов,На живо,50.0,SHLATKLA|SWIFT SYSTEMS,38,,more then one session,,885521133,shirko.klatikrushev@yahoo.com,s.klatikrushev@swift.systems.com,26-May-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Ширко|Клатикрушев|,1.0
10-Jun-2022 13:00:00,Friday,June,2022,VEATYTAT,Veso Tatyozov,SWIFT SYSTEMS,София Димитрова,Онлайн,50.0,VEATYTAT|SWIFT SYSTEMS,4,,more then one session,,892815311,veso.tataozov@yahoo.com,v.tataozov@swift.systems.com,09-Jun-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Весо|Татьозов|,1.0
10-Jun-2022 13:30:00,Friday,June,2022,KIORIISK,Kis Koritarova,BLUENOVA,,Онлайн,40.0,KIORIISK|BLUENOVA,74,,more then one session,,882228908,kis.koritarova@yahoo.com,kis.koritarova@yahoo.com,17-May-2022,BlueNova / Online leadership training | Онлайн тренинг за лидери,|Кис|Коритарова|,1.0
12-Jun-2022 13:00:00,Sunday,June,2022,STSITTOI,Stoimena Tsitskov,ZETRON,Камен Георгиев,На живо,50.0,STSITTOI|ZETRON,2,0.0,more then one session,"9,",898512822,stoimena.cickov@yahoo.com,stoimena.cickov@yahoo.com,01-Jun-2022,Zetron: Тренинг за лидери на живо | Leadership training in person,|Стоимена|Цицков|,1.0
13-Jun-2022 09:00:00,Monday,June,2022,TSHUPARE,Tsarevna Chupetlovska,BLUENOVA,Георги Стоянов,,40.0,TSHUPARE|BLUENOVA,55,,more then one session,"7,",891202521,carevna.chupetlovska@gmail.com,carevna.chupetlovska@gmail.com,26-Apr-2022,BlueNova: Leadership training | Тренинг за лидери,|Царевна|Чупетловска|,1.0
13-Jun-2022 09:00:00,Monday,June,2022,LYLIEYAN,Lyanka Ilieva,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,LYLIEYAN|SWIFT SYSTEMS,12,,more then one session,"2,",885201535,lyanka.ilieva@yahoo.com,,12-May-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Лянка|Илиева|,1.0
13-Jun-2022 13:30:00,Monday,June,2022,FULANSLA,Fuga Slaninkova,NOVEX,Александър Иванов,Онлайн,50.0,FULANSLA|NOVEX,11,1.0,more then one session,"9,",883312022,fuga.slaninkova@abv.bg,f.slaninkova@novex.com,20-May-2022,Novex: Онлайн тренинг за лидери|Online leadership training,|Фуга|Сланинкова|,1.0
13-Jun-2022 13:30:00,Monday,June,2022,OHHERCHE,Ohanes Chervenkova,NOVEX,Георги Михайлов,На живо,50.0,OHHERCHE|NOVEX,14,-2.0,more then one session,"9,",882085080,oxanes.chervenkova@gmail.com,o.chervenkova@novex.com,07-Jun-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Оханес|Червенкова|,1.0
13-Jun-2022 15:00:00,Monday,June,2022,AYOUNYOU,Aylin Young,BLUENOVA,Димитър Петров,Онлайн,40.0,AYOUNYOU|BLUENOVA,4,,more then one session,,898931203,aylin.young@msn.com,a.young@bluenova.com,06-Jun-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Aylin|Young|,1.0
13-Jun-2022 16:30:00,Monday,June,2022,ZANOGAXA,Zaharinka Mnogoznaeva,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,ZANOGAXA|SWIFT SYSTEMS,17,,more then one session,"2,",888102255,zaxarinka.mnogoznaeva@yahoo.com,,10-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Захаринка|Многознаева|,1.0
13-Jun-2022 17:00:00,Monday,June,2022,ISELLBEL,Isla Bell,WISEWAY,Теодора Йорданова,На живо,50.0,ISELLBEL|WISEWAY,17,-11.0,more then one session,"9,",895800121,isla.bell@yahoo.co.uk,i.bell@wiseway.com,07-Jun-2022,WiseWay | Leadership training in person | Тренинг за лидери на живо,|Isla|Bell|,1.0
13-Jun-2022 17:30:00,Monday,June,2022,MAAUGDAU,Mauricio Daugherty,SWIFT SYSTEMS,Камен Георгиев,Онлайн,50.0,MAAUGDAU|SWIFT SYSTEMS,4,,more then one session,,889211111,mauricio.daugherty@yahoo.co.uk,m.daugherty@swift.systems.com,11-Jun-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Mauricio|Daugherty|,1.0
13-Jun-2022 19:00:00,Monday,June,2022,RERTEEXO,Rex Ortega,BLUENOVA,Мария Георгиева,На живо,40.0,RERTEEXO|BLUENOVA,79,,more then one session,"2,",899225322,rex.ortega@yandex.ru,,16-May-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Rex|Ortega|,1.0
13-Jun-2022 19:30:00,Monday,June,2022,ALATHMAT,Allison Mathis,ZETRON,Камен Георгиев,Онлайн,50.0,ALATHMAT|ZETRON,2,0.0,more then one session,"9,",889331222,allison.mathis@yandex.ru,a.mathis@zetron.com,01-Jun-2022,Zetron: Онлайн тренинг за лидери | Online leadership training,|Allison|Mathis|,1.0
14-Jun-2022 12:00:00,Tuesday,June,2022,FIULAILI,Filipas Lulankov,BLUENOVA,Камен Георгиев,Онлайн,40.0,FIULAILI|BLUENOVA,14,,more then one session,,892922999,filipas.lulankov@yahoo.com,filipas.lulankov@yahoo.com,31-May-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Филипас|Луланков|,1.0
14-Jun-2022 12:00:00,Tuesday,June,2022,ANIRAMIR,Angela Miranda,SWIFT SYSTEMS,София Димитрова,Онлайн,50.0,ANIRAMIR|SWIFT SYSTEMS,40,,more then one session,,882222093,angela.miranda@yahoo.co.uk,a.miranda@swift.systems.com,13-Jun-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Angela|Miranda|,1.0
14-Jun-2022 17:00:00,Tuesday,June,2022,PEOLIKOL,Petriyka Kolichkov,SWIFT SYSTEMS,Теодора Йорданова,На живо,50.0,PEOLIKOL|SWIFT SYSTEMS,17,,more then one session,,812522591,petrijka.kolichkov@yahoo.com,p.kolichkov@swift.systems.com,12-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Петрийка|Количков|,1.0
14-Jun-2022 19:30:00,Tuesday,June,2022,FRODGHOD,Frankie Hodges,LEADERSHIP TRAINING IN-PERSON,Иван Тодоров,На живо,0.0,FRODGHOD|LEADERSHIP TRAINING IN-PERSON,1,,only one session,,819052312,frankie.hodges@yandex.ru,f.hodges@bluenova.com,02-Jun-2022,Leadership training in-person | Тренинг за лидери на живо,|Frankie|Hodges|,0.0
14-Jun-2022 19:30:00,Tuesday,June,2022,ISELEBEL,Isihiya Belezhkova,SWIFT SYSTEMS,Теодора Йорданова,На живо,50.0,ISELEBEL|SWIFT SYSTEMS,8,,more then one session,,819319200,isixiya.belezhkova@gmail.com,i.belezhkova@swift.systems.com,09-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Исихия|Бележкова|,1.0
15-Jun-2022 09:30:00,Wednesday,June,2022,SHARAHAN,Shana Parashkevov,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,SHARAHAN|SWIFT SYSTEMS,9,,more then one session,"2,",885929213,shana.parashkevov@mail.bg,,01-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Шана|Парашкевов|,1.0
15-Jun-2022 09:30:00,Wednesday,June,2022,PAEMPKEM,Paige Kemp,INDIGO,Камен Георгиев,Онлайн,50.0,PAEMPKEM|INDIGO,2,3.0,more then one session,,291115991989,paige.kemp@gmail.com,p.kemp@indigo.com,13-Jun-2022,iNdigo | Nexern | Conzap: Онлайн тренинг за лидери | Online leadership training,|Paige|Kemp|,1.0
15-Jun-2022 10:00:00,Wednesday,June,2022,NARUSKRU,Nayda Krushovska,SWIFT SYSTEMS,Димитър Георгиев,На живо,50.0,NARUSKRU|SWIFT SYSTEMS,5,,more then one session,,882322122,najda.krushovska@mail.bg,n.krushovska@swift.systems.com,10-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Найда|Крушовска|,1.0
15-Jun-2022 10:30:00,Wednesday,June,2022,MIATEPAT,Mimoza Patechkova,NOVEX,Веселин Стефанов,Онлайн,50.0,MIATEPAT|NOVEX,37,-25.0,more then one session,"9,",883323212,mimoza.patechkova@gmail.com,m.patechkova@novex.com,06-Jun-2022,Novex: Онлайн тренинг за лидери|Online leadership training,|Мимоза|Пътечкова|,1.0
15-Jun-2022 11:00:00,Wednesday,June,2022,AGORIKOR,Agnen Koritarova,TEST,Жана Иванова,На живо,0.0,AGORIKOR|TEST,1,,only one session,,359889202952,agnen.koritarova@abv.bg,a.koritarova@.com,07-Jun-2022,Test: Тренинг за лидери на живо | Leadership training in person,|Агнен|Коритарова|,0.0
15-Jun-2022 11:30:00,Wednesday,June,2022,ABARPCAR,Abbey Carpenter,VORTEX,Веселин Стефанов,Онлайн,40.0,ABARPCAR|VORTEX,3,9.0,more then one session,,359889251928,abbey.carpenter@yandex.ru,a.carpenter@vortex.com,07-Jun-2022,Vortex | Online leadership training | Онлайн тренинг за лидери,|Abbey|Carpenter|,1.0
15-Jun-2022 13:00:00,Wednesday,June,2022,GARITFRI,Garrett Fritz,BLUENOVA,Радослава Димитрова,Онлайн,40.0,GARITFRI|BLUENOVA,40,,more then one session,,899219132,garrett.fritz@yahoo.co.uk,g.fritz@bluenova.com,11-Jun-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Garrett|Fritz|,1.0
15-Jun-2022 14:00:00,Wednesday,June,2022,INCCUMCC,India Mccullough,INDIGO,Веселин Стефанов,Онлайн,50.0,INCCUMCC|INDIGO,38,-29.0,more then one session,"9,",353811259302,india.mccullough@yandex.ru,i.mccullough@indigo.com,03-Jun-2022,iNdigo | Nexern | Conzap: Онлайн тренинг за лидери | Online leadership training,|India|Mccullough|,1.0
15-Jun-2022 15:30:00,Wednesday,June,2022,GEARAPAR,Georgi Parashkevov,SWIFT SYSTEMS,Димитър Георгиев,Онлайн,50.0,GEARAPAR|SWIFT SYSTEMS,47,,more then one session,,888811192,georgi.parashkevov@mail.bg,g.parashkevov@swift.systems.com,13-Jun-2022,Swift Systems: Онлайн тренинг за лидери | Online leadership training,|Георги|Парашкевов|,1.0
15-Jun-2022 17:00:00,Wednesday,June,2022,ROOCHOST,Rostislava Mochev,NOVEX,Димитър Петров,На живо,50.0,ROOCHOST|NOVEX,11,1.0,more then one session,"9,",892981120,rostislava.mochev@abv.bg,rostislava.mochev@abv.bg,09-Jun-2022,Novex: Тренинг за лидери на живо | Leadership training in person,|Ростислава|Мочев|,1.0
15-Jun-2022 17:00:00,Wednesday,June,2022,SHLATKLA,Shirko Klatikrushev,SWIFT SYSTEMS,Радослав Иванов,На живо,50.0,SHLATKLA|SWIFT SYSTEMS,38,,more then one session,,885521133,shirko.klatikrushev@yahoo.com,s.klatikrushev@swift.systems.com,11-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Ширко|Клатикрушев|,1.0
15-Jun-2022 18:00:00,Wednesday,June,2022,GIONDPON,Giko Pondyov,SWIFT SYSTEMS,Димитър Петров,На живо,50.0,GIONDPON|SWIFT SYSTEMS,27,,more then one session,,892821911,giko.pondaov@abv.bg,g.pondaov@swift.systems.com,19-May-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Гико|Пондьов|,1.0
15-Jun-2022 18:00:00,Wednesday,June,2022,TAREEAYL,Taylor Greer,VORTEX,Александър Иванов,На живо,40.0,TAREEAYL|VORTEX,1,11.0,only one session,"2,",359891819980,taylor.greer@msn.com,,06-Jun-2022,Vortex | Leadership training in person | Тренинг за лидери на живо,|Taylor|Greer|,1.0
15-Jun-2022 19:00:00,Wednesday,June,2022,CHSANHAR,Charlie Osantana,BLUENOVA,Мария Георгиева,На живо,40.0,CHSANHAR|BLUENOVA,77,,more then one session,"2,",889238292,charlie.osantana@msn.com,,26-May-2022,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Charlie|OSantana|,1.0
16-Jun-2022 09:30:00,Thursday,June,2022,SHOCHHHE,Shtedra Tocheva-Klopova,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,SHOCHHHE|SWIFT SYSTEMS,15,,more then one session,"2,",882313532,shhedra.tocheva-klopova@yahoo.com,,10-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Щедра|Точева-Клопова|,1.0
16-Jun-2022 11:00:00,Thursday,June,2022,ILENTLIY,Iliyan Menteshev,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,ILENTLIY|SWIFT SYSTEMS,19,,more then one session,"2,",882112812,iliyan.menteshev@abv.bg,,10-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Илиян|Ментешев|,1.0
16-Jun-2022 12:00:00,Thursday,June,2022,IMOLLMAN,Imani Holland,SWIFT SYSTEMS,Георги Михайлов,На живо,50.0,IMOLLMAN|SWIFT SYSTEMS,4,,more then one session,,882223858,imani.holland@gmail.com,imani.holland@gmail.com,14-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Imani|Holland|,1.0
16-Jun-2022 12:30:00,Thursday,June,2022,MAALAAXS,Max Salas,BLUENOVA,Александър Иванов,Онлайн,40.0,MAALAAXS|BLUENOVA,1,,only one session,,359882219118,max.salas@msn.com,max.salas@msn.com,26-May-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Max|Salas|,1.0
16-Jun-2022 13:00:00,Thursday,June,2022,HERUSEKT,Hektor Krushovska,SWIFT SYSTEMS,Цветелина Петрова,На живо,50.0,HERUSEKT|SWIFT SYSTEMS,16,,more then one session,"2,",883528082,xektor.krushovska@mail.bg,,07-Jun-2022,Swift Systems: Тренинг за лидери на живо | Leadership training in person,|Хектор|Крушовска|,1.0
16-Jun-2022 13:00:00,Thursday,June,2022,VEODUESA,Vesa Bodurov,WISEWAY,Веселин Стефанов,Онлайн,50.0,VEODUESA|WISEWAY,7,1.0,more then one session,"9,",888851103,vesa.bodurov@mail.bg,vesa.bodurov@mail.bg,08-Jun-2022,WiseWay | Online leadership training | Онлайн тренинг за лидери,|Веса|Бодуров|,1.0
16-Jun-2022 14:00:00,Thursday,June,2022,VILANSLA,Vilislav Slaninkova,BLUENOVA,Александър Иванов,Онлайн,40.0,VILANSLA|BLUENOVA,17,,more then one session,,898159292,vilislav.slaninkova@yahoo.com,v.slaninkova@bluenova.com,24-May-2022,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Вилислав|Сланинкова|,1.0
16-Jun-2022 14:00:00,Thursday,June,2022,HILIEIMI,Himinay Ilieva,NOVEX,Георги Михайлов,Онлайн,50.0,HILIEIMI|NOVEX,7,5.0,more then one session,"2,",885282180,ximinaj.ilieva@gmail.com,,10-Jun-2022,Novex: Онлайн тренинг за лидери|Online leadership training,|Химинай|Илиева|,1.0
